dataset_seed,infrastructure,node_id,kind,memory_mb,vcpu,mhz,node_monthly_cost,generator_seed
146588263,infrastructure_165,edge45,edge,1024,4,3000,19.21328917,12345
146588263,infrastructure_165,edge46,edge,1024,4,3000,23.30449872,12345
146588263,infrastructure_165,edge47,edge,512,2,1500,17.93266726,12345
146588263,infrastructure_165,edge48,edge,1024,4,2500,19.83423787,12345
146588263,infrastructure_165,edge49,edge,512,2,1500,18.43472824,12345
146588263,infrastructure_165,edge50,edge,1024,4,2500,17.40796933,12345
146588263,infrastructure_165,edge51,edge,1024,4,3000,27.42983851,12345
146588263,infrastructure_165,edge52,edge,1024,4,2500,24.37231443,12345
146588263,infrastructure_165,edge53,edge,1024,4,3000,19.28119929,12345
146588263,infrastructure_165,edge54,edge,1024,4,3000,17.19834687,12345
146588263,infrastructure_165,edge55,edge,1024,4,3000,27.66394082,12345
146588263,infrastructure_165,edge56,edge,1024,4,3000,20.11129233,12345
146588263,infrastructure_165,edge57,edge,1024,4,3000,25.64649499,12345
146588263,infrastructure_165,edge58,edge,1024,4,3000,24.25146924,12345
146588263,infrastructure_165,edge59,edge,512,2,1500,14.8495514,12345
146588263,infrastructure_165,edge60,edge,1024,4,3000,16.73246723,12345
146588263,infrastructure_165,edge61,edge,1024,4,3000,19.58496342,12345
146588263,infrastructure_165,edge62,edge,1024,4,3000,27.90664117,12345
146588263,infrastructure_165,edge63,edge,1024,4,3000,25.63424988,12345
146588263,infrastructure_165,edge64,edge,512,2,1500,15.69903729,12345
146588263,infrastructure_165,edge65,edge,1024,4,2500,27.03918683,12345
146588263,infrastructure_165,edge66,edge,512,2,1500,18.77970187,12345
146588263,infrastructure_165,edge67,edge,1024,4,3000,29.46384665,12345
146588263,infrastructure_165,edge68,edge,1024,4,3000,21.17057327,12345
146588263,infrastructure_165,edge69,edge,1024,4,3000,20.40557092,12345
146588263,infrastructure_165,edge70,edge,1024,4,2500,16.09116669,12345
146588263,infrastructure_165,edge71,edge,1024,4,2500,22.86516613,12345
146588263,infrastructure_165,edge72,edge,1024,4,2500,22.9972013,12345
146588263,infrastructure_165,edge73,edge,512,2,1500,21.21755414,12345
146588263,infrastructure_165,edge74,edge,1024,4,3000,17.99244697,12345
146588263,infrastructure_165,edge75,edge,1024,4,3000,21.62048857,12345
146588263,infrastructure_165,edge76,edge,512,2,1500,18.92345922,12345
146588263,infrastructure_165,edge77,edge,1024,4,3000,27.21894716,12345
146588263,infrastructure_165,edge78,edge,1024,4,2500,16.11243409,12345
146588263,infrastructure_165,edge79,edge,1024,4,2500,28.22203325,12345
146588263,infrastructure_165,edge80,edge,1024,4,3000,25.9265233,12345
146588263,infrastructure_165,edge81,edge,1024,4,3000,18.01066896,12345
146588263,infrastructure_165,edge82,edge,1024,4,2500,19.98828188,12345
146588263,infrastructure_165,edge83,edge,1024,4,3000,18.63668243,12345
146588263,infrastructure_165,edge84,edge,512,2,1500,20.55681656,12345
146588263,infrastructure_165,edge85,edge,1024,4,3000,19.17176104,12345
146588263,infrastructure_165,edge86,edge,1024,4,3000,23.33827503,12345
146588263,infrastructure_165,edge87,edge,1024,4,2500,24.99843151,12345
146588263,infrastructure_165,edge88,edge,1024,4,3000,21.86716858,12345
146588263,infrastructure_165,edge89,edge,1024,4,2500,17.96438841,12345
146588263,infrastructure_165,edge90,edge,1024,4,3000,16.92081547,12345
146588263,infrastructure_165,edge91,edge,1024,4,2500,22.11433857,12345
146588263,infrastructure_165,edge92,edge,512,2,1500,11.45621428,12345
146588263,infrastructure_165,edge93,edge,1024,4,2500,28.15021284,12345
146588263,infrastructure_165,edge94,edge,1024,4,3000,21.16009777,12345
146588263,infrastructure_165,edge95,edge,1024,4,3000,21.4331969,12345
146588263,infrastructure_165,edge96,edge,1024,4,2500,25.50973166,12345
146588263,infrastructure_165,edge97,edge,1024,4,3000,22.78312627,12345
146588263,infrastructure_165,edge98,edge,512,2,1500,15.58186168,12345
146588263,infrastructure_165,edge99,edge,1024,4,3000,28.06542009,12345
146588263,infrastructure_165,edge100,edge,512,2,1500,17.79100544,12345
146588263,infrastructure_165,edge101,edge,1024,4,2500,16.63084219,12345
146588263,infrastructure_165,edge102,edge,1024,4,2500,22.77492927,12345
146588263,infrastructure_165,edge103,edge,1024,4,2500,24.99521021,12345
146588263,infrastructure_165,edge104,edge,1024,4,3000,24.79104677,12345
146588263,infrastructure_165,fog1,fog,3500,16,2000,105.3498829,12345
146588263,infrastructure_165,fog2,fog,2048,2,2000,27.57114344,12345
146588263,infrastructure_165,fog3,fog,2048,2,2000,64.37162637,12345
146588263,infrastructure_165,fog4,fog,2048,2,2000,74.71812849,12345
146588263,infrastructure_165,fog5,fog,1024,2,1000,44.30974439,12345
146588263,infrastructure_165,fog6,fog,2048,2,2000,25.00677809,12345
146588263,infrastructure_165,fog7,fog,4096,4,2000,68.93126272,12345
146588263,infrastructure_165,fog8,fog,4096,4,2000,67.56971449,12345
146588263,infrastructure_165,fog9,fog,3500,16,2000,86.93404548,12345
146588263,infrastructure_165,fog10,fog,4096,4,2000,94.15210895,12345
146588263,infrastructure_165,fog11,fog,2048,4,1500,63.08999931,12345
146588263,infrastructure_165,fog12,fog,4096,4,2000,66.83536108,12345
146588263,infrastructure_165,fog13,fog,2048,4,1500,70.9133559,12345
146588263,infrastructure_165,fog14,fog,3500,16,2000,88.42811118,12345
146588263,infrastructure_165,fog15,fog,2048,4,1500,82.55854999,12345
146588263,infrastructure_165,fog16,fog,3500,16,2000,87.34817238,12345
146588263,infrastructure_165,fog17,fog,3500,16,2000,76.62374884,12345
146588263,infrastructure_165,fog18,fog,2048,4,1500,43.53277659,12345
146588263,infrastructure_165,fog19,fog,3500,16,2000,93.2792358,12345
146588263,infrastructure_165,fog20,fog,3500,16,2000,118.80830562,12345
146588263,infrastructure_165,fog21,fog,2048,4,1500,79.23558271,12345
146588263,infrastructure_165,fog22,fog,2048,4,1500,85.85677784,12345
146588263,infrastructure_165,fog23,fog,2048,4,1500,61.45946729,12345
146588263,infrastructure_165,fog24,fog,4096,4,2000,75.05242082,12345
146588263,infrastructure_165,fog25,fog,2048,4,1500,91.4911604,12345
146588263,infrastructure_165,fog26,fog,2048,4,1500,93.29135887,12345
146588263,infrastructure_165,fog27,fog,4096,4,2000,75.92932384,12345
146588263,infrastructure_165,fog28,fog,3500,16,2000,103.59883314,12345
146588263,infrastructure_165,fog29,fog,2048,4,1500,56.96228357,12345
146588263,infrastructure_165,fog30,fog,2048,4,1500,34.24951991,12345
146588263,infrastructure_165,fog31,fog,3500,16,2000,108.30518992,12345
146588263,infrastructure_165,fog32,fog,3500,16,2000,73.47651181,12345
146588263,infrastructure_165,fog33,fog,1024,2,1000,57.67896044,12345
146588263,infrastructure_165,fog34,fog,2048,4,1500,68.12551584,12345
146588263,infrastructure_165,fog35,fog,2048,4,1500,51.90220079,12345
146588263,infrastructure_165,fog36,fog,3500,16,2000,74.46201878,12345
146588263,infrastructure_165,fog37,fog,3500,16,2000,65.19435925,12345
146588263,infrastructure_165,fog38,fog,2048,4,1500,76.54072725,12345
146588263,infrastructure_165,fog39,fog,3500,16,2000,124.02539035,12345
146588263,infrastructure_165,fog40,fog,3500,16,2000,84.47089352,12345
146588263,infrastructure_165,fog41,fog,2048,4,1500,93.57625513,12345
146588263,infrastructure_165,fog42,fog,2048,4,1500,90.04436547,12345
146588263,infrastructure_165,fog43,fog,1024,2,1000,45.04438279,12345
146588263,infrastructure_165,fog44,fog,3500,16,2000,103.14375562,12345
146588263,infrastructure_165,fog45,fog,4096,4,2000,88.71995607,12345
146588263,infrastructure_165,fog46,fog,2048,4,1500,58.99820675,12345
146588263,infrastructure_165,fog47,fog,3500,16,2000,77.79207297,12345
146588263,infrastructure_165,fog48,fog,3500,16,2000,79.01302068,12345
146588263,infrastructure_165,fog49,fog,2048,4,1500,70.52122093,12345
146588263,infrastructure_165,fog50,fog,4096,4,2000,95.81010589,12345
146588263,infrastructure_165,fog51,fog,4096,4,2000,56.7846648,12345
146588263,infrastructure_165,fog52,fog,4096,4,2000,56.13406753,12345
146588263,infrastructure_165,fog53,fog,2048,4,1500,82.50755052,12345
146588263,infrastructure_165,cloud1,cloud,inf,inf,inf,106.06338892,12345
146588263,infrastructure_165,cloud2,cloud,inf,inf,inf,137.45563725,12345
146588263,infrastructure_165,cloud3,cloud,inf,inf,inf,31.71105885,12345
146588263,infrastructure_165,cloud4,cloud,inf,inf,inf,42.54291502,12345
146588263,infrastructure_165,cloud5,cloud,inf,inf,inf,140.06946243,12345
146588263,infrastructure_165,cloud6,cloud,inf,inf,inf,104.912347,12345
146588263,infrastructure_165,cloud7,cloud,inf,inf,inf,127.88933951,12345
146588263,infrastructure_165,cloud8,cloud,inf,inf,inf,172.5427339,12345
146588263,infrastructure_170,edge1,edge,1024,4,2500,18.56494495,12345
146588263,infrastructure_170,edge2,edge,1024,4,2500,24.34919442,12345
146588263,infrastructure_170,edge3,edge,1024,4,3000,19.7499325,12345
146588263,infrastructure_170,edge4,edge,1024,4,2500,19.29503112,12345
146588263,infrastructure_170,edge5,edge,1024,4,2500,28.41638017,12345
146588263,infrastructure_170,edge6,edge,1024,4,2500,18.75135847,12345
146588263,infrastructure_170,edge7,edge,1024,4,3000,17.60219858,12345
146588263,infrastructure_170,edge8,edge,1024,4,3000,20.62252257,12345
146588263,infrastructure_170,edge9,edge,1024,4,3000,23.72699446,12345
146588263,infrastructure_170,edge10,edge,1024,4,3000,22.53347574,12345
146588263,infrastructure_170,edge11,edge,512,2,1500,15.08381663,12345
146588263,infrastructure_170,edge12,edge,1024,4,2500,20.4063996,12345
146588263,infrastructure_170,edge13,edge,1024,4,2500,21.63694807,12345
146588263,infrastructure_170,edge14,edge,1024,4,2500,25.0795458,12345
146588263,infrastructure_170,edge15,edge,1024,4,3000,21.87841807,12345
146588263,infrastructure_170,edge16,edge,1024,4,3000,21.31466861,12345
146588263,infrastructure_170,edge17,edge,1024,4,3000,20.70907176,12345
146588263,infrastructure_170,edge18,edge,512,2,1500,14.27825516,12345
146588263,infrastructure_170,edge19,edge,1024,4,2500,23.1314427,12345
146588263,infrastructure_170,edge20,edge,1024,4,3000,22.16031759,12345
146588263,infrastructure_170,edge21,edge,1024,4,2500,21.93330902,12345
146588263,infrastructure_170,edge22,edge,1024,4,2500,23.10635358,12345
146588263,infrastructure_170,edge23,edge,1024,4,2500,24.50709209,12345
146588263,infrastructure_170,edge24,edge,1024,4,2500,26.01825691,12345
146588263,infrastructure_170,edge25,edge,512,2,1500,9.94890035,12345
146588263,infrastructure_170,edge26,edge,1024,4,2500,23.7960261,12345
146588263,infrastructure_170,edge27,edge,1024,4,2500,22.04772744,12345
146588263,infrastructure_170,edge28,edge,1024,4,3000,17.1142923,12345
146588263,infrastructure_170,edge29,edge,1024,4,2500,19.98803906,12345
146588263,infrastructure_170,edge30,edge,1024,4,3000,26.75602648,12345
146588263,infrastructure_170,edge31,edge,512,2,1500,20.00036973,12345
146588263,infrastructure_170,edge32,edge,1024,4,2500,20.9459766,12345
146588263,infrastructure_170,edge33,edge,1024,4,3000,24.38447739,12345
146588263,infrastructure_170,edge34,edge,1024,4,3000,25.26502757,12345
146588263,infrastructure_170,edge35,edge,1024,4,2500,21.96976354,12345
146588263,infrastructure_170,edge36,edge,1024,4,3000,23.66905761,12345
146588263,infrastructure_170,edge37,edge,1024,4,3000,17.7873805,12345
146588263,infrastructure_170,edge38,edge,1024,4,3000,29.48533264,12345
146588263,infrastructure_170,edge39,edge,1024,4,2500,21.5613845,12345
146588263,infrastructure_170,edge40,edge,1024,4,2500,24.51361619,12345
146588263,infrastructure_170,edge41,edge,1024,4,3000,19.40226656,12345
146588263,infrastructure_170,edge42,edge,1024,4,2500,22.33546548,12345
146588263,infrastructure_170,edge43,edge,1024,4,3000,16.65262467,12345
146588263,infrastructure_170,edge44,edge,1024,4,2500,24.11112148,12345
146588263,infrastructure_170,edge45,edge,512,2,1500,11.96328917,12345
146588263,infrastructure_170,edge46,edge,1024,4,2500,22.80449872,12345
146588263,infrastructure_170,edge47,edge,1024,4,2500,24.68266726,12345
146588263,infrastructure_170,edge48,edge,1024,4,3000,20.33423787,12345
146588263,infrastructure_170,edge49,edge,1024,4,2500,25.18472824,12345
146588263,infrastructure_170,edge50,edge,1024,4,2500,17.40796933,12345
146588263,infrastructure_170,edge51,edge,1024,4,3000,27.42983851,12345
146588263,infrastructure_170,edge52,edge,1024,4,2500,24.37231443,12345
146588263,infrastructure_170,edge53,edge,1024,4,3000,19.28119929,12345
146588263,infrastructure_170,edge54,edge,1024,4,2500,16.69834687,12345
146588263,infrastructure_170,edge55,edge,1024,4,3000,27.66394082,12345
146588263,infrastructure_170,edge56,edge,1024,4,3000,20.11129233,12345
146588263,infrastructure_170,edge57,edge,1024,4,2500,25.14649499,12345
146588263,infrastructure_170,edge58,edge,1024,4,2500,23.75146924,12345
146588263,infrastructure_170,edge59,edge,1024,4,2500,21.5995514,12345
146588263,infrastructure_170,edge60,edge,1024,4,2500,16.23246723,12345
146588263,infrastructure_170,edge61,edge,512,2,1500,12.33496342,12345
146588263,infrastructure_170,edge62,edge,512,2,1500,20.65664117,12345
146588263,infrastructure_170,edge63,edge,1024,4,2500,25.13424988,12345
146588263,infrastructure_170,edge64,edge,512,2,1500,15.69903729,12345
146588263,infrastructure_170,edge65,edge,1024,4,2500,27.03918683,12345
146588263,infrastructure_170,edge66,edge,1024,4,3000,26.02970187,12345
146588263,infrastructure_170,edge67,edge,1024,4,3000,29.46384665,12345
146588263,infrastructure_170,edge68,edge,1024,4,3000,21.17057327,12345
146588263,infrastructure_170,edge69,edge,1024,4,3000,20.40557092,12345
146588263,infrastructure_170,edge70,edge,1024,4,3000,16.59116669,12345
146588263,infrastructure_170,edge71,edge,1024,4,2500,22.86516613,12345
146588263,infrastructure_170,edge72,edge,1024,4,3000,23.4972013,12345
146588263,infrastructure_170,edge73,edge,1024,4,2500,27.96755414,12345
146588263,infrastructure_170,edge74,edge,1024,4,2500,17.49244697,12345
146588263,infrastructure_170,edge75,edge,1024,4,2500,21.12048857,12345
146588263,infrastructure_170,edge76,edge,1024,4,3000,26.17345922,12345
146588263,infrastructure_170,edge77,edge,1024,4,2500,26.71894716,12345
146588263,infrastructure_170,edge78,edge,1024,4,3000,16.61243409,12345
146588263,infrastructure_170,edge79,edge,1024,4,2500,28.22203325,12345
146588263,infrastructure_170,edge80,edge,1024,4,3000,25.9265233,12345
146588263,infrastructure_170,edge81,edge,1024,4,3000,18.01066896,12345
146588263,infrastructure_170,edge82,edge,1024,4,3000,20.48828188,12345
146588263,infrastructure_170,edge83,edge,1024,4,2500,18.13668243,12345
146588263,infrastructure_170,edge84,edge,1024,4,2500,27.30681656,12345
146588263,infrastructure_170,edge85,edge,1024,4,3000,19.17176104,12345
146588263,infrastructure_170,edge86,edge,1024,4,2500,22.83827503,12345
146588263,infrastructure_170,edge87,edge,1024,4,3000,25.49843151,12345
146588263,infrastructure_170,edge88,edge,1024,4,2500,21.36716858,12345
146588263,infrastructure_170,edge89,edge,1024,4,3000,18.46438841,12345
146588263,infrastructure_170,edge90,edge,512,2,1500,9.67081547,12345
146588263,infrastructure_170,edge91,edge,1024,4,3000,22.61433857,12345
146588263,infrastructure_170,edge92,edge,512,2,1500,11.45621428,12345
146588263,infrastructure_170,edge93,edge,1024,4,2500,28.15021284,12345
146588263,infrastructure_170,edge94,edge,1024,4,2500,20.66009777,12345
146588263,infrastructure_170,edge95,edge,1024,4,3000,21.4331969,12345
146588263,infrastructure_170,edge96,edge,512,2,1500,18.75973166,12345
146588263,infrastructure_170,edge97,edge,1024,4,3000,22.78312627,12345
146588263,infrastructure_170,edge98,edge,1024,4,3000,22.83186168,12345
146588263,infrastructure_170,edge99,edge,1024,4,2500,27.56542009,12345
146588263,infrastructure_170,edge100,edge,1024,4,3000,25.04100544,12345
146588263,infrastructure_170,edge101,edge,1024,4,2500,16.63084219,12345
146588263,infrastructure_170,edge102,edge,1024,4,3000,23.27492927,12345
146588263,infrastructure_170,edge103,edge,1024,4,3000,25.49521021,12345
146588263,infrastructure_170,edge104,edge,1024,4,3000,24.79104677,12345
146588263,infrastructure_170,edge105,edge,1024,4,2500,19.20968565,12345
146588263,infrastructure_170,edge106,edge,1024,4,2500,25.29957274,12345
146588263,infrastructure_170,edge107,edge,1024,4,3000,29.46377929,12345
146588263,infrastructure_170,fog1,fog,4096,4,2000,76.22292978,12345
146588263,infrastructure_170,fog2,fog,3500,16,2000,64.69809656,12345
146588263,infrastructure_170,fog3,fog,3500,16,2000,101.49857949,12345
146588263,infrastructure_170,fog4,fog,1024,2,1000,72.21812849,12345
146588263,infrastructure_170,fog5,fog,2048,4,1500,51.30974439,12345
146588263,infrastructure_170,fog6,fog,2048,4,1500,29.50677809,12345
146588263,infrastructure_170,fog7,fog,3500,16,2000,98.05821584,12345
146588263,infrastructure_170,fog8,fog,3500,16,2000,96.69666762,12345
146588263,infrastructure_170,fog9,fog,3500,16,2000,86.93404548,12345
146588263,infrastructure_170,fog10,fog,3500,16,2000,123.27906207,12345
146588263,infrastructure_170,fog11,fog,3500,16,2000,95.71695244,12345
146588263,infrastructure_170,fog12,fog,4096,4,2000,66.83536108,12345
146588263,infrastructure_170,fog13,fog,4096,4,2000,74.4133559,12345
146588263,infrastructure_170,fog14,fog,2048,4,1500,55.80115805,12345
146588263,infrastructure_170,fog15,fog,1024,2,1000,75.55854999,12345
146588263,infrastructure_170,fog16,fog,3500,16,2000,87.34817238,12345
146588263,infrastructure_170,fog17,fog,3500,16,2000,76.62374884,12345
146588263,infrastructure_170,fog18,fog,3500,16,2000,76.15972971,12345
