dataset_seed,infrastructure,source_pool,target_pool,latency_ms,source,generator_seed
146588263,infrastructure_215,edge109,gcp.faas.europe-west1,58.153,generated,12345
146588263,infrastructure_215,edge109,gcp.faas.us-central1,142.091,generated,12345
146588263,infrastructure_215,edge110,aws.faas.eu-west-1,23.685,generated,12345
146588263,infrastructure_215,edge110,aws.faas.us-east-1,149.866,generated,12345
146588263,infrastructure_215,edge110,azure.faas.westeurope,52.063,generated,12345
146588263,infrastructure_215,edge110,azure.faas.eastus,108.69,generated,12345
146588263,infrastructure_215,edge110,gcp.faas.europe-west1,52.49,generated,12345
146588263,infrastructure_215,edge110,gcp.faas.us-central1,80.316,generated,12345
146588263,infrastructure_215,edge111,aws.faas.eu-west-1,29.477,generated,12345
146588263,infrastructure_215,edge111,aws.faas.us-east-1,87.993,generated,12345
146588263,infrastructure_215,edge111,azure.faas.westeurope,48.676,generated,12345
146588263,infrastructure_215,edge111,azure.faas.eastus,112.153,generated,12345
146588263,infrastructure_215,edge111,gcp.faas.europe-west1,52.979,generated,12345
146588263,infrastructure_215,edge111,gcp.faas.us-central1,144.227,generated,12345
146588263,infrastructure_215,edge112,aws.faas.eu-west-1,39.538,generated,12345
146588263,infrastructure_215,edge112,aws.faas.us-east-1,148.019,generated,12345
146588263,infrastructure_215,edge112,azure.faas.westeurope,23.849,generated,12345
146588263,infrastructure_215,edge112,azure.faas.eastus,140.823,generated,12345
146588263,infrastructure_215,edge112,gcp.faas.europe-west1,43.214,generated,12345
146588263,infrastructure_215,edge112,gcp.faas.us-central1,95.801,generated,12345
146588263,infrastructure_215,edge113,aws.faas.eu-west-1,39.403,generated,12345
146588263,infrastructure_215,edge113,aws.faas.us-east-1,112.907,generated,12345
146588263,infrastructure_215,edge113,azure.faas.westeurope,43.042,generated,12345
146588263,infrastructure_215,edge113,azure.faas.eastus,89.418,generated,12345
146588263,infrastructure_215,edge113,gcp.faas.europe-west1,41.072,generated,12345
146588263,infrastructure_215,edge113,gcp.faas.us-central1,130.468,generated,12345
146588263,infrastructure_215,edge114,aws.faas.eu-west-1,46.782,generated,12345
146588263,infrastructure_215,edge114,aws.faas.us-east-1,115.108,generated,12345
146588263,infrastructure_215,edge114,azure.faas.westeurope,45.54,generated,12345
146588263,infrastructure_215,edge114,azure.faas.eastus,130.419,generated,12345
146588263,infrastructure_215,edge114,gcp.faas.europe-west1,40.687,generated,12345
146588263,infrastructure_215,edge114,gcp.faas.us-central1,96.245,generated,12345
146588263,infrastructure_215,edge115,aws.faas.eu-west-1,39.396,generated,12345
146588263,infrastructure_215,edge115,aws.faas.us-east-1,80.266,generated,12345
146588263,infrastructure_215,edge115,azure.faas.westeurope,51.173,generated,12345
146588263,infrastructure_215,edge115,azure.faas.eastus,101.366,generated,12345
146588263,infrastructure_215,edge115,gcp.faas.europe-west1,52.404,generated,12345
146588263,infrastructure_215,edge115,gcp.faas.us-central1,129.689,generated,12345
146588263,infrastructure_215,edge116,aws.faas.eu-west-1,52.298,generated,12345
146588263,infrastructure_215,edge116,aws.faas.us-east-1,91.087,generated,12345
146588263,infrastructure_215,edge116,azure.faas.westeurope,37.064,generated,12345
146588263,infrastructure_215,edge116,azure.faas.eastus,115.337,generated,12345
146588263,infrastructure_215,edge116,gcp.faas.europe-west1,36.331,generated,12345
146588263,infrastructure_215,edge116,gcp.faas.us-central1,133.583,generated,12345
146588263,infrastructure_215,edge117,aws.faas.eu-west-1,38.882,generated,12345
146588263,infrastructure_215,edge117,aws.faas.us-east-1,87.153,generated,12345
146588263,infrastructure_215,edge117,azure.faas.westeurope,32.281,generated,12345
146588263,infrastructure_215,edge117,azure.faas.eastus,130.841,generated,12345
146588263,infrastructure_215,edge117,gcp.faas.europe-west1,46.26,generated,12345
146588263,infrastructure_215,edge117,gcp.faas.us-central1,119.807,generated,12345
146588263,infrastructure_215,edge118,aws.faas.eu-west-1,30.615,generated,12345
146588263,infrastructure_215,edge118,aws.faas.us-east-1,110.568,generated,12345
146588263,infrastructure_215,edge118,azure.faas.westeurope,27.061,generated,12345
146588263,infrastructure_215,edge118,azure.faas.eastus,128.609,generated,12345
146588263,infrastructure_215,edge118,gcp.faas.europe-west1,53.65,generated,12345
146588263,infrastructure_215,edge118,gcp.faas.us-central1,106.523,generated,12345
146588263,infrastructure_215,edge119,aws.faas.eu-west-1,22.714,generated,12345
146588263,infrastructure_215,edge119,aws.faas.us-east-1,102.607,generated,12345
146588263,infrastructure_215,edge119,azure.faas.westeurope,30.613,generated,12345
146588263,infrastructure_215,edge119,azure.faas.eastus,106.127,generated,12345
146588263,infrastructure_215,edge119,gcp.faas.europe-west1,47.042,generated,12345
146588263,infrastructure_215,edge119,gcp.faas.us-central1,91.383,generated,12345
146588263,infrastructure_215,edge120,aws.faas.eu-west-1,25.444,generated,12345
146588263,infrastructure_215,edge120,aws.faas.us-east-1,119.061,generated,12345
146588263,infrastructure_215,edge120,azure.faas.westeurope,40.049,generated,12345
146588263,infrastructure_215,edge120,azure.faas.eastus,126.198,generated,12345
146588263,infrastructure_215,edge120,gcp.faas.europe-west1,50.11,generated,12345
146588263,infrastructure_215,edge120,gcp.faas.us-central1,113.833,generated,12345
146588263,infrastructure_215,edge121,aws.faas.eu-west-1,35.851,generated,12345
146588263,infrastructure_215,edge121,aws.faas.us-east-1,136.16,generated,12345
146588263,infrastructure_215,edge121,azure.faas.westeurope,52.529,generated,12345
146588263,infrastructure_215,edge121,azure.faas.eastus,94.086,generated,12345
146588263,infrastructure_215,edge121,gcp.faas.europe-west1,48.228,generated,12345
146588263,infrastructure_215,edge121,gcp.faas.us-central1,119.628,generated,12345
146588263,infrastructure_215,edge122,aws.faas.eu-west-1,32.515,generated,12345
146588263,infrastructure_215,edge122,aws.faas.us-east-1,94.538,generated,12345
146588263,infrastructure_215,edge122,azure.faas.westeurope,34.953,generated,12345
146588263,infrastructure_215,edge122,azure.faas.eastus,81.438,generated,12345
146588263,infrastructure_215,edge122,gcp.faas.europe-west1,57.0,generated,12345
146588263,infrastructure_215,edge122,gcp.faas.us-central1,92.978,generated,12345
146588263,infrastructure_215,edge123,aws.faas.eu-west-1,35.61,generated,12345
146588263,infrastructure_215,edge123,aws.faas.us-east-1,132.84,generated,12345
146588263,infrastructure_215,edge123,azure.faas.westeurope,21.881,generated,12345
146588263,infrastructure_215,edge123,azure.faas.eastus,139.302,generated,12345
146588263,infrastructure_215,edge123,gcp.faas.europe-west1,42.707,generated,12345
146588263,infrastructure_215,edge123,gcp.faas.us-central1,105.424,generated,12345
146588263,infrastructure_215,edge124,aws.faas.eu-west-1,43.991,generated,12345
146588263,infrastructure_215,edge124,aws.faas.us-east-1,87.332,generated,12345
146588263,infrastructure_215,edge124,azure.faas.westeurope,41.014,generated,12345
146588263,infrastructure_215,edge124,azure.faas.eastus,81.228,generated,12345
146588263,infrastructure_215,edge124,gcp.faas.europe-west1,56.438,generated,12345
146588263,infrastructure_215,edge124,gcp.faas.us-central1,149.147,generated,12345
146588263,infrastructure_215,edge125,aws.faas.eu-west-1,57.975,generated,12345
146588263,infrastructure_215,edge125,aws.faas.us-east-1,132.857,generated,12345
146588263,infrastructure_215,edge125,azure.faas.westeurope,47.641,generated,12345
146588263,infrastructure_215,edge125,azure.faas.eastus,118.123,generated,12345
146588263,infrastructure_215,edge125,gcp.faas.europe-west1,52.34,generated,12345
146588263,infrastructure_215,edge125,gcp.faas.us-central1,109.391,generated,12345
146588263,infrastructure_215,edge126,aws.faas.eu-west-1,58.904,generated,12345
146588263,infrastructure_215,edge126,aws.faas.us-east-1,89.293,generated,12345
146588263,infrastructure_215,edge126,azure.faas.westeurope,45.934,generated,12345
146588263,infrastructure_215,edge126,azure.faas.eastus,96.003,generated,12345
146588263,infrastructure_215,edge126,gcp.faas.europe-west1,53.509,generated,12345
146588263,infrastructure_215,edge126,gcp.faas.us-central1,127.492,generated,12345
146588263,infrastructure_215,edge127,aws.faas.eu-west-1,25.35,generated,12345
146588263,infrastructure_215,edge127,aws.faas.us-east-1,138.032,generated,12345
146588263,infrastructure_215,edge127,azure.faas.westeurope,25.52,generated,12345
146588263,infrastructure_215,edge127,azure.faas.eastus,94.492,generated,12345
146588263,infrastructure_215,edge127,gcp.faas.europe-west1,55.026,generated,12345
146588263,infrastructure_215,edge127,gcp.faas.us-central1,141.018,generated,12345
146588263,infrastructure_215,edge128,aws.faas.eu-west-1,32.262,generated,12345
146588263,infrastructure_215,edge128,aws.faas.us-east-1,110.699,generated,12345
146588263,infrastructure_215,edge128,azure.faas.westeurope,44.404,generated,12345
146588263,infrastructure_215,edge128,azure.faas.eastus,128.416,generated,12345
146588263,infrastructure_215,edge128,gcp.faas.europe-west1,52.12,generated,12345
146588263,infrastructure_215,edge128,gcp.faas.us-central1,92.385,generated,12345
146588263,infrastructure_215,edge129,aws.faas.eu-west-1,45.242,generated,12345
146588263,infrastructure_215,edge129,aws.faas.us-east-1,145.935,generated,12345
146588263,infrastructure_215,edge129,azure.faas.westeurope,56.449,generated,12345
146588263,infrastructure_215,edge129,azure.faas.eastus,108.247,generated,12345
146588263,infrastructure_215,edge129,gcp.faas.europe-west1,26.994,generated,12345
146588263,infrastructure_215,edge129,gcp.faas.us-central1,148.605,generated,12345
146588263,infrastructure_215,edge130,aws.faas.eu-west-1,33.579,generated,12345
146588263,infrastructure_215,edge130,aws.faas.us-east-1,136.207,generated,12345
146588263,infrastructure_215,edge130,azure.faas.westeurope,45.041,generated,12345
146588263,infrastructure_215,edge130,azure.faas.eastus,90.811,generated,12345
146588263,infrastructure_215,edge130,gcp.faas.europe-west1,28.965,generated,12345
146588263,infrastructure_215,edge130,gcp.faas.us-central1,97.792,generated,12345
146588263,infrastructure_215,edge131,aws.faas.eu-west-1,44.385,generated,12345
146588263,infrastructure_215,edge131,aws.faas.us-east-1,81.734,generated,12345
146588263,infrastructure_215,edge131,azure.faas.westeurope,56.663,generated,12345
146588263,infrastructure_215,edge131,azure.faas.eastus,81.757,generated,12345
146588263,infrastructure_215,edge131,gcp.faas.europe-west1,30.68,generated,12345
146588263,infrastructure_215,edge131,gcp.faas.us-central1,101.217,generated,12345
146588263,infrastructure_215,edge132,aws.faas.eu-west-1,53.707,generated,12345
146588263,infrastructure_215,edge132,aws.faas.us-east-1,111.136,generated,12345
146588263,infrastructure_215,edge132,azure.faas.westeurope,31.969,generated,12345
146588263,infrastructure_215,edge132,azure.faas.eastus,108.469,generated,12345
146588263,infrastructure_215,edge132,gcp.faas.europe-west1,22.411,generated,12345
146588263,infrastructure_215,edge132,gcp.faas.us-central1,137.868,generated,12345
146588263,infrastructure_215,edge133,aws.faas.eu-west-1,25.26,generated,12345
146588263,infrastructure_215,edge133,aws.faas.us-east-1,87.633,generated,12345
146588263,infrastructure_215,edge133,azure.faas.westeurope,34.191,generated,12345
146588263,infrastructure_215,edge133,azure.faas.eastus,125.723,generated,12345
146588263,infrastructure_215,edge133,gcp.faas.europe-west1,59.13,generated,12345
146588263,infrastructure_215,edge133,gcp.faas.us-central1,132.865,generated,12345
146588263,infrastructure_215,edge134,aws.faas.eu-west-1,25.382,generated,12345
146588263,infrastructure_215,edge134,aws.faas.us-east-1,128.282,generated,12345
146588263,infrastructure_215,edge134,azure.faas.westeurope,28.397,generated,12345
146588263,infrastructure_215,edge134,azure.faas.eastus,141.346,generated,12345
146588263,infrastructure_215,edge134,gcp.faas.europe-west1,57.803,generated,12345
146588263,infrastructure_215,edge134,gcp.faas.us-central1,102.176,generated,12345
146588263,infrastructure_215,edge135,aws.faas.eu-west-1,41.139,generated,12345
146588263,infrastructure_215,edge135,aws.faas.us-east-1,145.126,generated,12345
146588263,infrastructure_215,edge135,azure.faas.westeurope,47.419,generated,12345
146588263,infrastructure_215,edge135,azure.faas.eastus,102.933,generated,12345
146588263,infrastructure_215,edge135,gcp.faas.europe-west1,56.961,generated,12345
146588263,infrastructure_215,edge135,gcp.faas.us-central1,95.035,generated,12345
146588263,infrastructure_215,edge136,aws.faas.eu-west-1,42.256,generated,12345
146588263,infrastructure_215,edge136,aws.faas.us-east-1,106.524,generated,12345
146588263,infrastructure_215,edge136,azure.faas.westeurope,47.863,generated,12345
146588263,infrastructure_215,edge136,azure.faas.eastus,135.622,generated,12345
146588263,infrastructure_215,edge136,gcp.faas.europe-west1,34.899,generated,12345
146588263,infrastructure_215,edge136,gcp.faas.us-central1,101.52,generated,12345
146588263,infrastructure_215,fog1,aws.faas.eu-west-1,25.902,generated,12345
146588263,infrastructure_215,fog1,aws.faas.us-east-1,135.678,generated,12345
146588263,infrastructure_215,fog1,azure.faas.westeurope,22.003,generated,12345
146588263,infrastructure_215,fog1,azure.faas.eastus,110.054,generated,12345
146588263,infrastructure_215,fog1,gcp.faas.europe-west1,41.33,generated,12345
146588263,infrastructure_215,fog1,gcp.faas.us-central1,124.798,generated,12345
146588263,infrastructure_215,fog2,aws.faas.eu-west-1,51.476,generated,12345
146588263,infrastructure_215,fog2,aws.faas.us-east-1,82.794,generated,12345
146588263,infrastructure_215,fog2,azure.faas.westeurope,23.553,generated,12345
146588263,infrastructure_215,fog2,azure.faas.eastus,108.37,generated,12345
146588263,infrastructure_215,fog2,gcp.faas.europe-west1,45.691,generated,12345
146588263,infrastructure_215,fog2,gcp.faas.us-central1,81.171,generated,12345
146588263,infrastructure_215,fog3,aws.faas.eu-west-1,34.648,generated,12345
146588263,infrastructure_215,fog3,aws.faas.us-east-1,84.538,generated,12345
146588263,infrastructure_215,fog3,azure.faas.westeurope,55.247,generated,12345
146588263,infrastructure_215,fog3,azure.faas.eastus,101.687,generated,12345
146588263,infrastructure_215,fog3,gcp.faas.europe-west1,56.159,generated,12345
146588263,infrastructure_215,fog3,gcp.faas.us-central1,119.482,generated,12345
146588263,infrastructure_215,fog4,aws.faas.eu-west-1,43.568,generated,12345
146588263,infrastructure_215,fog4,aws.faas.us-east-1,145.616,generated,12345
146588263,infrastructure_215,fog4,azure.faas.westeurope,35.495,generated,12345
146588263,infrastructure_215,fog4,azure.faas.eastus,84.443,generated,12345
146588263,infrastructure_215,fog4,gcp.faas.europe-west1,45.881,generated,12345
146588263,infrastructure_215,fog4,gcp.faas.us-central1,117.836,generated,12345
146588263,infrastructure_215,fog5,aws.faas.eu-west-1,50.41,generated,12345
